ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Variety,Form,Author string,Author,Year
102380,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,sylvatica,,,,L.,,
102373,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,cretica,salviifolia,,,(Ten.) Rech.f.,,
102367,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Sideritis,montana,,,,L.,,
102364,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,altissima,,,,L.,,
102365,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,galericulata,,,,L.,,
145640,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,alpina,,,,L.,,
102362,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Satureja,hortensis,,,,L.,,
102355,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,nemorosa,,,,L.,,
102356,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,officinalis,,,,L.,,
102357,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,pratensis,,,,L.,,
102358,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,×sylvestris,,,,L.,,
102359,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,verticillata,,,,L.,,
102360,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,viridis,,,,L.,,
128005,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,scabra,,,,Thunb.,,
102353,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,vulgaris,,,,L.,,
145619,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,grandiflora,,,,(L.) Scholler,,
102348,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,majorana,,,,L.,,
102349,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,vulgare,,,,L.,,
102350,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,vulgare,prismaticum,,,Gaudin,,
102351,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,vulgare,vulgare,,,,,
143665,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,vulgare,,prismaticum,,,,
102342,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Nepeta,cataria,,,,L.,,
102343,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Nepeta,×faasenii,,,,Bergmans ex Stearn,,
102344,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Nepeta,grandiflora,,,,M.Bieb.,,
102345,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Nepeta,nuda,,,,L.,,
102346,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Nepeta,racemosa,,,,Lam.,,
145594,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Nepeta,laevigata,,,,(D.Don) Hand.-Mazz.,,
102329,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,aquatica,,,,L.,,
102330,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,arvensis,,,,L.,,
102331,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,canadensis,,,,L.,,
102332,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,×gracilis,,,,Sole,,
102333,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,longifolia,,,,(L.) L.,,
102334,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,×piperita,,,,L.,,
102335,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,pulegium,,,,L.,,
102336,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,×rotundifolia,,,,(L.) Huds.,,
102337,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,×smithiana,,,,R.A.Graham,,
102338,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,spicata,,,,L.,,
102339,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,suaveolens,,,,Ehrh.,,
102340,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,×verticillata,,,,L.,,
128852,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,×villosa,,,,Huds.,,
145586,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,x dalmatica,,,,Tausch,,
145713,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,x gentilis,,,,L.,,
102327,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Melissa,officinalis,,,,L.,,
102325,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,vulgare,,,,L.,,
102323,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lycopus,europaeus,,,,L.,,
102319,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Leonurus,cardiaca,,,,L.,,
143497,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Leonurus,quinquelobatus,,,,Gilib.,,
102320,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Leonurus,cardiaca,cardiaca,,,,,
102321,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Leonurus,cardiaca,villosus,,,(Desf. ex d'Urv.) Hyl.,,
102317,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,angustifolia,,,,Mill.,,
128741,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,multifida,,,,L.,,
102308,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,album,,,,L.,,
102309,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,amplexicaule,,,,L.,,
102312,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,confertum,,,,Fr.,,
102313,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,hybridum,,,,Vill.,,
102314,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,maculatum,,,,(L.) L.,,
102315,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,purpureum,,,,L.,,
102310,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,amplexicaule,amplexicaule,,,,,
102311,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,amplexicaule,orientale,,,Pacz.,,
102303,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamiastrum,galeobdolon,,,,(L.) Ehrend. & Polatschek,,
102304,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamiastrum,galeobdolon,argentatum,,,(Smejkal) Stace,,
102305,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamiastrum,galeobdolon,galeobdolon,,,,,
102306,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamiastrum,galeobdolon,montanum,,,(Pers.) Ehrend. & Polatschek,,
102301,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Hyssopus,officinalis,,,,L.,,
102299,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Glechoma,hederacea,,,,L.,,
102291,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Galeopsis,angustifolia,,,,Ehrh. ex Hoffm.,,
102292,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Galeopsis,bifida,,,,Boenn.,,
102293,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Galeopsis,ladanum,,,,L.,,
102294,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Galeopsis,pubescens,,,,Besser,,
102295,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Galeopsis,segetum,,,,Neck.,,
102296,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Galeopsis,speciosa,,,,Mill.,,
102297,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Galeopsis,tetrahit,,,,L.,,
102289,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Elsholtzia,ciliata,,,,(Thunb.) Hyl.,,
102282,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Dracocephalum,moldavicum,,,,L.,,
102283,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Dracocephalum,nutans,,,,L.,,
102284,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Dracocephalum,parviflorum,,,,Nutt.,,
102285,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Dracocephalum,ruyschiana,,,,L.,,
102286,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Dracocephalum,sibiricum,,,,(L.) L.,,
102287,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Dracocephalum,thymiflorum,,,,L.,,
102280,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,vulgare,,,,L.,,
128008,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,nepeta,,,,(L.) Kuntze,,
102276,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Ballota,nigra,,,,L.,,
141657,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Ballota,ruderalis,,,,Sw.,,
102277,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Ballota,nigra,meridionalis,,,(Bég.) Bég.,,
102278,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Ballota,nigra,nigra,,,,,
143579,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Ballota,nigra,ruderalis,,,(Sw.) Briq.,,
102272,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,genevensis,,,,L.,,
102273,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,pyramidalis,,,,L.,,
102274,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,reptans,,,,L.,,
102269,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Agastache,rugosa,,,,(Fisch. & C.A.Mey.) Kuntze,,
102270,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Agastache,urticifolia,,,,(Benth.) Kuntze,,
102267,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Acinos,arvensis,,,,(Lam.) Dandy,,
127901,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Acinos,alpinus,,,,Moench,,
102262,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Calceolariaceae,Calceolaria,,,,,L.,,
102263,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Calceolariaceae,Calceolaria,integrifolia,,,,L.,,
102264,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Calceolariaceae,Calceolaria,scabiosaefolia,,,,Sims,,
145674,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Calceolariaceae,Calceolaria,scabiosifolia,,,,Sims,,
102231,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,,,,,,,,
102232,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,,,,,L'Hér.,,
102237,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,L.,,
102238,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,bicknellii,,,,Britton,,
102239,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,bohemicum,,,,L.,,
102240,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,carolinianum,,,,L.,,
102241,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,columbinum,,,,L.,,
102242,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,dissectum,,,,L.,,
102243,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,divaricatum,,,,Ehrh.,,
102244,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,endressii,,,,J.Gay,,
102245,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,lucidum,,,,L.,,
102246,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,macrorrhizum,,,,L.,,
102247,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,×magnificum,,,,Hyl.,,
102248,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,molle,,,,L.,,
102249,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,nodosum,,,,L.,,
102250,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,palustre,,,,L.,,
102251,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,phaeum,,,,L.,,
102252,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,pratense,,,,L.,,
102253,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,pusillum,,,,L.,,
102254,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,pylzowianum,,,,Maxim.,,
102255,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,pyrenaicum,,,,Burm.f.,,
102256,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,robertianum,,,,L.,,
102257,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,rotundifolium,,,,L.,,
102258,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,sanguineum,,,,L.,,
102259,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,sibiricum,,,,L.,,
102260,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,sylvaticum,,,,L.,,
102233,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,botrys,,,,(Cav.) Bertol.,,
102234,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,cicutarium,,,,(L.) L'Hér.,,
102235,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,manescavii,,,,Coss.,,
102236,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,moschatum,,,,(L.) L'Hér.,,
141628,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,manescavi,,,,,,
145545,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,ciconium,,,,(L.) L'Hér.,,
145546,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,cygnorum,,,,Nees,,
102165,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,,,,,,,,
102171,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,,,,,,,,
102196,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,,,,,,,,
102197,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Asperula,,,,,L.,,
102201,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Cruciata,,,,,Mill.,,
102204,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,,,,,L.,,
102227,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,,,,,L.,,
102229,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Sherardia,,,,,L.,,
102230,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Sherardia,arvensis,,,,L.,,
102228,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,,,,L.,,
102205,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,aparine,,,,L.,,
102206,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,boreale,,,,L.,,
102207,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,elongatum,,,,C.Presl,,
102208,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,mollugo,,,,L.,,
102211,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,normanii,,,,O.C.Dahl,,
102212,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,odoratum,,,,(L.) Scop.,,
102213,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,palustre,,,,L.,,
102214,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,pumilum,,,,Murray,,
102215,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,pycnotrichum,,,,(Heinr.Braun) Borbás,,
102216,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,rotundifolium,,,,L.,,
102217,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,saxatile,,,,L.,,
102218,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,spurium,,,,L.,,
102221,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,sterneri,,,,Ehrend.,,
102222,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,tricornutum,,,,Dandy,,
102223,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,trifidum,,,,L.,,
102224,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,triflorum,,,,Michx.,,
102225,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,uliginosum,,,,L.,,
102226,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,verum,,,,L.,,
128732,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,rivale,,,,(Sibth. & Sm.) Grisebach,,
128733,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,sp. aff. tricornutum,,,,,,
143481,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,album,,,,Mill.,,
102219,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,spurium,spurium,,,,,
102220,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,spurium,vaillantii,,,(DC.) Gaudin,,
102209,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,mollugo,erectum,,,Syme,,
102210,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,mollugo,mollugo,,,,,
102202,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Cruciata,laevipes,,,,Opiz,,
102203,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Cruciata,pedemontana,,,,(Bellardi) Ehrend.,,
127930,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Cruciata,glabra,,,,(L.) Opiz,,
102198,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Asperula,arvensis,,,,L.,,
102199,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Asperula,orientalis,,,,Boiss. & Hohen.,,
102200,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Asperula,tinctoria,,,,L.,,
102172,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,,,,,Hill,,
102175,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Comastoma,,,,,(Wettst.) Toyok.,,
102177,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,,,,,L.,,
102182,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,,,,,Moench,,
102194,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianopsis,,,,,Ma,,
102195,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianopsis,detonsa,,,,(Rottb.) Ma,,
102183,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,amarella,,,,(L.) Börner,,
102187,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,aurea,,,,(L.) Harry Sm.,,
102188,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,campestris,,,,(L.) Börner,,
102193,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,uliginosa,,,,(Willd.) Börner,,
102189,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,campestris,,suecica,,Froel.,,
102190,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,campestris,baltica,,,(Murb.) Tutin ex N.M.Pritch.,,
102191,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,campestris,campestris,,,,,
102192,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,campestris,islandica,,,(Murb.) Vollm.,,
102184,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,amarella,,lingulata,,(C.Agardh) Karlsson,,
102185,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,amarella,amarella,,,,,
102186,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,amarella,septentrionalis,,,(Druce) N.M.Pritch.,,
102178,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,nivalis,,,,L.,,
102179,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,pneumonanthe,,,,L.,,
102180,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,purpurea,,,,L.,,
102181,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,septemfida,,,,Pall.,,
102176,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Comastoma,tenellum,,,,(Rottb.) Toyok.,,
102173,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,littorale,,,,(Turner ex Sm.) Gilmour,,
102174,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,pulchellum,,,,(Sw.) Druce,,
102166,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,,,,,L.,,
102168,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vincetoxicum,,,,,Wolf,,
128704,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,,,,,L.,,
128705,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,sp.,,,,,,
102169,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vincetoxicum,hirundinaria,,,,Medik.,,
102170,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vincetoxicum,rossicum,,,,(Kleopow) Barbar.,,
102167,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,minor,,,,L.,,
127431,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,major,,,,L.,,
102129,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Betulaceae,,,,,,,,
102151,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,,,,,,,,
102159,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Juglandaceae,,,,,,,,
102162,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Myricaceae,,,,,,,,
138415,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Corylaceae,,,,,,,,
138427,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Nothofagaceae,,,,,,,,
102163,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,,,,,L.,,
102164,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,gale,,,,L.,,
102160,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,,,,,L.,,
145623,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Juglandaceae,Pterocarya,,,,,Kunth,,
145624,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Juglandaceae,Pterocarya,rhoifolia,,,,Siebold & Zucc.,,
102161,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,regia,,,,L.,,
102147,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,,,,,Mill.,,
102152,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Fagus,,,,,L.,,
102154,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,,,,,L.,,
102155,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,petraea,,,,(Matt.) Liebl.,,
102156,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,robur,,,,L.,,
102157,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,×rosacea,,,,Bechst.,,
102158,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,rubra,,,,L.,,
128858,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,cerris,,,,L.,,
145627,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,macranthera,,,,Fisch. ex C.A.Mey. & Hohen.,,
102153,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Fagus,sylvatica,,,,L.,,
102148,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,sativa,,,,Mill.,,
102130,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,,,,,Mill.,,
102135,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Betulaceae,Betula,,,,,L.,,
102145,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Betulaceae,Carpinus,,,,,L.,,
102149,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,,,,,L.,,
